country,scenario,metric,baseline_value,comparison_value,difference
PRY,tobacco_t3,Economic benefit (USD) by 2035,203117669971.39197,203117939481.40475,269510.01278686523
PRY,tobacco_t3,Intervention cost (USD) by 2030,0,1624595.6718959329,1624595.6718959329
PRY,tobacco_t3,Intervention cost (USD) by 2035,0,2842919.881835779,2842919.881835779
PRY,tobacco_t6,Total deaths averted by 2030,246043.66999999998,246043.55,-0.11999999999534339
PRY,tobacco_t6,Total deaths averted by 2035,477450.67999999993,477450.00999999995,-0.6699999999837019
PRY,tobacco_t6,Cases averted by 2030,2982020.2600000002,2981633.44,-386.820000000298
PRY,tobacco_t6,Cases averted by 2035,6150518.199999999,6148939.299999999,-1578.9000000003725
PRY,tobacco_t6,Total healthy years lived by 2030,38082661.48,38082684.38,22.900000005960464
PRY,tobacco_t6,Total healthy years lived by 2035,71562733.75999999,71562827.77000001,94.01000002026558
PRY,tobacco_t6,Economic benefit (USD) by 2030,115236016616.70418,115236104463.66707,87846.962890625
PRY,tobacco_t6,Economic benefit (USD) by 2035,203117669971.39197,203118002549.08096,332577.6889953613
PRY,tobacco_t6,Intervention cost (USD) by 2030,0,1624595.6729624276,1624595.6729624276
PRY,tobacco_t6,Intervention cost (USD) by 2035,0,2842919.895031859,2842919.895031859
PRY,tobacco_t4,Total deaths averted by 2030,246043.66999999998,246043.46000000002,-0.2099999999627471
PRY,tobacco_t4,Total deaths averted by 2035,477450.67999999993,477449.45,-1.2299999999231659
PRY,tobacco_t4,Cases averted by 2030,2982020.2600000002,2981286.85,-733.410000000149
PRY,tobacco_t4,Cases averted by 2035,6150518.199999999,6147523.73,-2994.469999998808
PRY,tobacco_t4,Total healthy years lived by 2030,38082661.48,38082704.9,43.42000000178814
PRY,tobacco_t4,Total healthy years lived by 2035,71562733.75999999,71562912.03,178.27000001072884
PRY,tobacco_t4,Economic benefit (USD) by 2030,115236016616.70418,115236183197.28708,166580.58290100098
PRY,tobacco_t4,Economic benefit (USD) by 2035,203117669971.39197,203118300801.47955,630830.0875854492
PRY,tobacco_t4,Intervention cost (USD) by 2030,0,1624595.6796223887,1624595.6796223887
PRY,tobacco_t4,Intervention cost (USD) by 2035,0,2842919.9585012533,2842919.9585012533
PRY,tobacco_t5,Total deaths averted by 2030,246043.66999999998,246043.47000000003,-0.19999999995343387
PRY,tobacco_t5,Total deaths averted by 2035,477450.67999999993,477449.5899999999,-1.0900000000256114
PRY,tobacco_t5,Cases averted by 2030,2982020.2600000002,2981392.0400000005,-628.2199999997392
PRY,tobacco_t5,Cases averted by 2035,6150518.199999999,6147953.43,-2564.769999999553
PRY,tobacco_t5,Total healthy years lived by 2030,38082661.48,38082698.67,37.190000005066395
PRY,tobacco_t5,Total healthy years lived by 2035,71562733.75999999,71562886.44999999,152.6899999976158
PRY,tobacco_t5,Economic benefit (USD) by 2030,115236016616.70418,115236159300.24376,142683.53958129883
PRY,tobacco_t5,Economic benefit (USD) by 2035,203117669971.39197,203118210258.9309,540287.5389404297
PRY,tobacco_t5,Intervention cost (USD) by 2030,0,1624595.6778658067,1624595.6778658067
PRY,tobacco_t5,Intervention cost (USD) by 2035,0,2842919.9400052293,2842919.9400052293
PHL,tobacco_t1,Total deaths averted by 2030,4344363.92,4344303.1,-60.82000000029802
PHL,tobacco_t1,Total deaths averted by 2035,8530201.34,8529990.51,-210.8300000000745
PHL,tobacco_t1,Cases averted by 2030,43040753.330000006,43022165.730000004,-18587.60000000149
PHL,tobacco_t1,Cases averted by 2035,89116657.73,89062575.14999999,-54082.58000001311
PHL,tobacco_t1,Total healthy years lived by 2030,658715081.5799999,658716194.46,1112.880000114441
PHL,tobacco_t1,Total healthy years lived by 2035,1245109525.8300002,1245113104.5300002,3578.7000000476837
PHL,tobacco_t1,Economic benefit (USD) by 2030,1083226274632.0306,1083229035622.7577,2760990.7270507812
PHL,tobacco_t1,Economic benefit (USD) by 2035,1924757580327.548,1924765616258.9448,8035931.396728516
PHL,tobacco_t1,Intervention cost (USD) by 2030,0,49144721.279874064,49144721.279874064
PHL,tobacco_t1,Intervention cost (USD) by 2035,0,86447101.45711692,86447101.45711692
PHL,asthma_cr1,Total deaths averted by 2030,4344363.92,4344363.92,0.0
PHL,asthma_cr1,Total deaths averted by 2035,8530201.34,8530201.34,0.0
PHL,asthma_cr1,Cases averted by 2030,43040753.330000006,43040753.33,-7.450580596923828e-09
PHL,asthma_cr1,Cases averted by 2035,89116657.73,89116657.73,0.0
PHL,asthma_cr1,Total healthy years lived by 2030,658715081.5799999,658873320.47,158238.8900001049
PHL,asthma_cr1,Total healthy years lived by 2035,1245109525.8300002,1245506374.73,396848.89999985695
PHL,asthma_cr1,Economic benefit (USD) by 2030,1083226274632.0306,1083394003800.124,167729168.0933838
PHL,asthma_cr1,Economic benefit (USD) by 2035,1924757580327.548,1925152229946.4792,394649618.93115234
PHL,asthma_cr1,Intervention cost (USD) by 2030,0,456343757.56798005,456343757.56798005
PHL,asthma_cr1,Intervention cost (USD) by 2035,0,802722635.2663442,802722635.2663442
PHL,tobacco_t2,Total deaths averted by 2030,4344363.92,4344316.2299999995,-47.69000000040978
PHL,tobacco_t2,Total deaths averted by 2035,8530201.34,8529939.89,-261.44999999925494
PHL,tobacco_t2,Cases averted by 2030,43040753.330000006,43023943.559999995,-16809.77000001073
PHL,tobacco_t2,Cases averted by 2035,89116657.73,89048300.59,-68357.1400000006
PHL,tobacco_t2,Total healthy years lived by 2030,658715081.5799999,658716053.48,971.9000000953674
PHL,tobacco_t2,Total healthy years lived by 2035,1245109525.8300002,1245113897.79,4371.959999799728
PHL,tobacco_t2,Economic benefit (USD) by 2030,1083226274632.0306,1083228637176.28,2362544.2493896484
PHL,tobacco_t2,Economic benefit (USD) by 2035,1924757580327.548,1924767223174.9546,9642847.40649414
PHL,tobacco_t2,Intervention cost (USD) by 2030,0,154454826.76368195,154454826.76368195
PHL,tobacco_t2,Intervention cost (USD) by 2035,0,271690894.1954309,271690894.1954309
PHL,tobacco_t3,Total deaths averted by 2030,4344363.92,4344335.39,-28.53000000026077
PHL,tobacco_t3,Total deaths averted by 2035,8530201.34,8530045.009999998,-156.33000000193715
PHL,tobacco_t3,Cases averted by 2030,43040753.330000006,43030699.07,-10054.260000005364
PHL,tobacco_t3,Cases averted by 2035,89116657.73,89075788.22999999,-40869.5000000149
PHL,tobacco_t3,Total healthy years lived by 2030,658715081.5799999,658715662.92,581.3400000333786
PHL,tobacco_t3,Total healthy years lived by 2035,1245109525.8300002,1245112139.83,2613.9999997615814
PHL,tobacco_t3,Economic benefit (USD) by 2030,1083226274632.0306,1083227687366.8916,1412734.860961914
PHL,tobacco_t3,Economic benefit (USD) by 2035,1924757580327.548,1924763344113.1187,5763785.570556641
PHL,tobacco_t3,Intervention cost (USD) by 2030,0,28082694.56923765,28082694.56923765
PHL,tobacco_t3,Intervention cost (USD) by 2035,0,49398332.988471285,49398332.988471285
PHL,tobacco_t6,Total deaths averted by 2030,4344363.92,4344328.7,-35.21999999973923
PHL,tobacco_t6,Total deaths averted by 2035,8530201.34,8530008.299999999,-193.04000000096858
PHL,tobacco_t6,Cases averted by 2030,43040753.330000006,43028339.47,-12413.860000006855
PHL,tobacco_t6,Cases averted by 2035,89116657.73,89066189.68999998,-50468.04000002146
PHL,tobacco_t6,Total healthy years lived by 2030,658715081.5799999,658715799.34,717.7600001096725
PHL,tobacco_t6,Total healthy years lived by 2035,1245109525.8300002,1245112753.72,3227.8899998664856
PHL,tobacco_t6,Economic benefit (USD) by 2030,1083226274632.0306,1083228019067.7913,1744435.7606201172
PHL,tobacco_t6,Economic benefit (USD) by 2035,1924757580327.548,1924764698432.1077,7118104.5595703125
PHL,tobacco_t6,Intervention cost (USD) by 2030,0,28082694.99065987,28082694.99065987
PHL,tobacco_t6,Intervention cost (USD) by 2035,0,49398336.973493546,49398336.973493546
PHL,tobacco_t4,Total deaths averted by 2030,4344363.92,4344296.95,-66.96999999973923
PHL,tobacco_t4,Total deaths averted by 2035,8530201.34,8529833.98,-367.35999999940395
PHL,tobacco_t4,Cases averted by 2030,43040753.330000006,43017145.28,-23608.05000000447
PHL,tobacco_t4,Cases averted by 2035,89116657.73,89020616.91,-96040.82000000775
PHL,tobacco_t4,Total healthy years lived by 2030,658715081.5799999,658716446.5,1364.920000076294
PHL,tobacco_t4,Total healthy years lived by 2035,1245109525.8300002,1245115668.18,6142.349999904633
PHL,tobacco_t4,Economic benefit (USD) by 2030,1083226274632.0306,1083229593469.2603,3318837.229614258
PHL,tobacco_t4,Economic benefit (USD) by 2035,1924757580327.548,1924771131931.5322,13551603.98413086
PHL,tobacco_t4,Intervention cost (USD) by 2030,0,28082696.986785613,28082696.986785613
PHL,tobacco_t4,Intervention cost (USD) by 2035,0,49398355.88523632,49398355.88523632
PHL,tobacco_t5,Total deaths averted by 2030,4344363.92,4344306.61,-57.30999999959022
PHL,tobacco_t5,Total deaths averted by 2035,8530201.34,8529887.030000001,-314.3099999986589
PHL,tobacco_t5,Cases averted by 2030,43040753.330000006,43020549.79,-20203.540000006557
PHL,tobacco_t5,Cases averted by 2035,89116657.73,89034483.4,-82174.32999999821
PHL,tobacco_t5,Total healthy years lived by 2030,658715081.5799999,658716249.67,1168.0900000333786
PHL,tobacco_t5,Total healthy years lived by 2035,1245109525.8300002,1245114781.4099998,5255.5799996852875
PHL,tobacco_t5,Economic benefit (USD) by 2030,1083226274632.0306,1083229114507.1725,2839875.141845703
PHL,tobacco_t5,Economic benefit (USD) by 2035,1924757580327.548,1924769173816.1558,11593488.607666016
PHL,tobacco_t5,Intervention cost (USD) by 2030,0,28082696.380073335,28082696.380073335
PHL,tobacco_t5,Intervention cost (USD) by 2035,0,49398350.1325897,49398350.1325897
POL,tobacco_t1,Total deaths averted by 2030,2468903.6500000004,2468901.92,-1.7300000004470348
POL,tobacco_t1,Total deaths averted by 2035,4651034.089999999,4651027.88,-6.2099999990314245
POL,tobacco_t1,Cases averted by 2030,16172554.98,16158200.739999998,-14354.240000002086
POL,tobacco_t1,Cases averted by 2035,31941888.839999996,31900624.39,-41264.44999999553
POL,tobacco_t1,Total healthy years lived by 2030,203527397.31999996,203527860.32999998,463.0100000202656
POL,tobacco_t1,Total healthy years lived by 2035,370327609.69,370328943.95999986,1334.2699998617172
POL,tobacco_t1,Economic benefit (USD) by 2030,2383370464671.831,2383377149333.512,6684661.681152344
POL,tobacco_t1,Economic benefit (USD) by 2035,4021069367136.6943,4021086832883.6597,17465746.96533203
POL,tobacco_t1,Intervention cost (USD) by 2030,0,15511864.10874336,15511864.10874336
POL,tobacco_t1,Intervention cost (USD) by 2035,0,26360413.061057582,26360413.061057582
POL,asthma_cr1,Total deaths averted by 2030,2468903.6500000004,2468903.6500000004,0.0
POL,asthma_cr1,Total deaths averted by 2035,4651034.089999999,4651034.090000001,1.862645149230957e-09
POL,asthma_cr1,Cases averted by 2030,16172554.98,16172554.979999999,-1.862645149230957e-09
POL,asthma_cr1,Cases averted by 2035,31941888.839999996,31941888.840000004,7.450580596923828e-09
POL,asthma_cr1,Total healthy years lived by 2030,203527397.31999996,203560237.8,32840.480000048876
POL,asthma_cr1,Total healthy years lived by 2035,370327609.69,370406557.21999997,78947.52999997139
POL,asthma_cr1,Economic benefit (USD) by 2030,2383370464671.831,2383686616953.076,316152281.2451172
POL,asthma_cr1,Economic benefit (USD) by 2035,4021069367136.6943,4021768594463.764,699227327.0698242
POL,asthma_cr1,Intervention cost (USD) by 2030,0,144038735.7944021,144038735.7944021
POL,asthma_cr1,Intervention cost (USD) by 2035,0,244775251.0872082,244775251.0872082
POL,tobacco_t2,Total deaths averted by 2030,2468903.6500000004,2468902.61,-1.0400000005029142
POL,tobacco_t2,Total deaths averted by 2035,4651034.089999999,4651028.21,-5.879999998956919
POL,tobacco_t2,Cases averted by 2030,16172554.98,16162481.899999999,-10073.080000001937
POL,tobacco_t2,Cases averted by 2035,31941888.839999996,31901421.609999996,-40467.23000000045
POL,tobacco_t2,Total healthy years lived by 2030,203527397.31999996,203527721.85000002,324.53000006079674
POL,tobacco_t2,Total healthy years lived by 2035,370327609.69,370328915.95,1306.2599999904633
POL,tobacco_t2,Economic benefit (USD) by 2030,2383370464671.831,2383375062345.7266,4597673.8955078125
POL,tobacco_t2,Economic benefit (USD) by 2035,4021069367136.6943,4021086172319.1406,16805182.446289062
POL,tobacco_t2,Intervention cost (USD) by 2030,0,48751572.47639715,48751572.47639715
POL,tobacco_t2,Intervention cost (USD) by 2035,0,82847011.54021123,82847011.54021123
POL,tobacco_t3,Total deaths averted by 2030,2468903.6500000004,2468903.06,-0.5900000003166497
POL,tobacco_t3,Total deaths averted by 2035,4651034.089999999,4651030.589999999,-3.5
POL,tobacco_t3,Cases averted by 2030,16172554.98,16166528.48,-6026.5
POL,tobacco_t3,Cases averted by 2035,31941888.839999996,31917687.919999998,-24200.919999998063
POL,tobacco_t3,Total healthy years lived by 2030,203527397.31999996,203527591.47000003,194.1500000655651
POL,tobacco_t3,Total healthy years lived by 2035,370327609.69,370328390.87,781.1800000071526
POL,tobacco_t3,Economic benefit (USD) by 2030,2383370464671.831,2383373214399.119,2749727.2880859375
POL,tobacco_t3,Economic benefit (USD) by 2035,4021069367136.6943,4021079413756.582,10046619.887695312
POL,tobacco_t3,Intervention cost (USD) by 2030,0,8863922.241699709,8863922.241699709
POL,tobacco_t3,Intervention cost (USD) by 2035,0,15063092.752843102,15063092.752843102
POL,tobacco_t6,Total deaths averted by 2030,2468903.6500000004,2468902.9,-0.7500000004656613
POL,tobacco_t6,Total deaths averted by 2035,4651034.089999999,4651029.74,-4.349999998696148
POL,tobacco_t6,Cases averted by 2030,16172554.98,16165114.840000002,-7440.139999998733
POL,tobacco_t6,Cases averted by 2035,31941888.839999996,31912006.86,-29881.97999999672
POL,tobacco_t6,Total healthy years lived by 2030,203527397.31999996,203527637.02000004,239.70000007748604
POL,tobacco_t6,Total healthy years lived by 2035,370327609.69,370328574.26000005,964.5700000524521
POL,tobacco_t6,Economic benefit (USD) by 2030,2383370464671.831,2383373859825.0737,3395153.2426757812
POL,tobacco_t6,Economic benefit (USD) by 2035,4021069367136.6943,4021081773679.4316,12406542.737304688
POL,tobacco_t6,Intervention cost (USD) by 2030,0,8863922.251959117,8863922.251959117
POL,tobacco_t6,Intervention cost (USD) by 2035,0,15063092.842600387,15063092.842600387
POL,tobacco_t4,Total deaths averted by 2030,2468903.6500000004,2468902.2,-1.4500000001862645
POL,tobacco_t4,Total deaths averted by 2035,4651034.089999999,4651025.84,-8.249999999068677
POL,tobacco_t4,Cases averted by 2030,16172554.98,16158411.899999999,-14143.080000001937
POL,tobacco_t4,Cases averted by 2035,31941888.839999996,31885048.02,-56840.81999999657
POL,tobacco_t4,Total healthy years lived by 2030,203527397.31999996,203527852.97999996,455.6599999964237
POL,tobacco_t4,Total healthy years lived by 2035,370327609.69,370329444.48,1834.7900000214577
POL,tobacco_t4,Economic benefit (USD) by 2030,2383370464671.831,2383376922279.0415,6457607.210449219
POL,tobacco_t4,Economic benefit (USD) by 2035,4021069367136.6943,4021092980200.712,23613064.017578125
POL,tobacco_t4,Intervention cost (USD) by 2030,0,8863922.295171987,8863922.295171987
POL,tobacco_t4,Intervention cost (USD) by 2035,0,15063093.262689369,15063093.262689369
POL,tobacco_t5,Total deaths averted by 2030,2468903.6500000004,2468902.4299999997,-1.2200000006705523
POL,tobacco_t5,Total deaths averted by 2035,4651034.089999999,4651027.040000001,-7.04999999795109
POL,tobacco_t5,Cases averted by 2030,16172554.98,16160449.840000002,-12105.139999998733
POL,tobacco_t5,Cases averted by 2035,31941888.839999996,31893248.299999997,-48640.539999999106
POL,tobacco_t5,Total healthy years lived by 2030,203527397.31999996,203527787.31,389.99000003933907
POL,tobacco_t5,Total healthy years lived by 2035,370327609.69,370329179.76,1570.0699999928474
POL,tobacco_t5,Economic benefit (USD) by 2030,2383370464671.831,2383375990805.869,5526134.0380859375
POL,tobacco_t5,Economic benefit (USD) by 2035,4021069367136.6943,4021089570058.918,20202922.223632812
POL,tobacco_t5,Intervention cost (USD) by 2030,0,8863922.281820718,8863922.281820718
POL,tobacco_t5,Intervention cost (USD) by 2035,0,15063093.135030579,15063093.135030579
PRT,tobacco_t1,Total deaths averted by 2030,669466.34,669466.25,-0.08999999996740371
PRT,tobacco_t1,Total deaths averted by 2035,1261656.41,1261656.1300000004,-0.2799999995622784
PRT,tobacco_t1,Cases averted by 2030,6374484.850000001,6372406.48,-2078.3700000001118
PRT,tobacco_t1,Cases averted by 2035,11621056.74,11615043.319999998,-6013.420000001788
PRT,tobacco_t1,Total healthy years lived by 2030,52319827.5,52319895.48,67.97999999672174
PRT,tobacco_t1,Total healthy years lived by 2035,95506289.24999999,95506485.35000001,196.10000002384186
PRT,tobacco_t1,Economic benefit (USD) by 2030,720056503027.3542,720057749752.2644,1246724.91015625
PRT,tobacco_t1,Economic benefit (USD) by 2035,1211167160253.1245,1211170446886.912,3286633.7875976562
PRT,tobacco_t1,Intervention cost (USD) by 2030,0,3981079.2607401568,3981079.2607401568
PRT,tobacco_t1,Intervention cost (USD) by 2035,0,6784137.653111762,6784137.653111762
PRT,asthma_cr1,Total deaths averted by 2030,669466.34,669466.3400000002,2.3283064365386963e-10
PRT,asthma_cr1,Total deaths averted by 2035,1261656.41,1261656.41,0.0
PRT,asthma_cr1,Cases averted by 2030,6374484.850000001,6374484.850000001,0.0
