country,scenario,metric,baseline_value,comparison_value,difference
RWA,tobacco_t5,Economic benefit (USD) by 2035,62997710964.32001,62998093778.09999,382813.7799835205
WSM,tobacco_t1,Total deaths averted by 2030,7733.700000000001,7733.549999999998,-0.1500000000023647
WSM,tobacco_t1,Total deaths averted by 2035,14838.060000000003,14837.580000000002,-0.48000000000138243
WSM,tobacco_t1,Cases averted by 2030,56100.99,56064.51,-36.479999999995925
WSM,tobacco_t1,Cases averted by 2035,118080.58,117973.39,-107.19000000000233
WSM,tobacco_t1,Total healthy years lived by 2030,1261420.78,1261422.94,2.159999999916181
WSM,tobacco_t1,Total healthy years lived by 2035,2405502.2600000002,2405509.4199999995,7.159999999217689
WSM,tobacco_t1,Economic benefit (USD) by 2030,1655437078.23,1655441927.61,4849.379999876022
WSM,tobacco_t1,Economic benefit (USD) by 2035,3208905209.41,3208920668.74,15459.329999923706
WSM,asthma_cr1,Total deaths averted by 2030,7733.700000000001,7733.7,-9.094947017729282e-13
WSM,asthma_cr1,Total deaths averted by 2035,14838.060000000003,14838.060000000001,-1.8189894035458565e-12
WSM,asthma_cr1,Cases averted by 2030,56100.99,56100.990000000005,7.275957614183426e-12
WSM,asthma_cr1,Cases averted by 2035,118080.58,118080.58000000002,1.4551915228366852e-11
WSM,asthma_cr1,Total healthy years lived by 2030,1261420.78,1261625.38,204.5999999998603
WSM,asthma_cr1,Total healthy years lived by 2035,2405502.2600000002,2406022.86,520.5999999996275
WSM,asthma_cr1,Economic benefit (USD) by 2030,1655437078.23,1655624787.04,187708.80999994278
WSM,asthma_cr1,Economic benefit (USD) by 2035,3208905209.41,3209398456.3000007,493246.89000082016
WSM,tobacco_t2,Total deaths averted by 2030,7733.700000000001,7733.6,-0.1000000000003638
WSM,tobacco_t2,Total deaths averted by 2035,14838.060000000003,14837.569999999998,-0.4900000000052387
WSM,tobacco_t2,Cases averted by 2030,56100.99,56074.66,-26.32999999999447
WSM,tobacco_t2,Cases averted by 2035,118080.58,117972.46,-108.11999999999534
WSM,tobacco_t2,Total healthy years lived by 2030,1261420.78,1261422.2800000003,1.5000000002328306
WSM,tobacco_t2,Total healthy years lived by 2035,2405502.2600000002,2405509.2200000007,6.960000000428408
WSM,tobacco_t2,Economic benefit (USD) by 2030,1655437078.23,1655440451.8300002,3373.600000143051
WSM,tobacco_t2,Economic benefit (USD) by 2035,3208905209.41,3208920328.83,15119.420000076294
WSM,tobacco_t3,Total deaths averted by 2030,7733.700000000001,7733.6500000000015,-0.049999999999272404
WSM,tobacco_t3,Total deaths averted by 2035,14838.060000000003,14837.780000000002,-0.28000000000065484
WSM,tobacco_t3,Cases averted by 2030,56100.99,56085.240000000005,-15.749999999992724
WSM,tobacco_t3,Cases averted by 2035,118080.58,118015.92,-64.66000000000349
WSM,tobacco_t3,Total healthy years lived by 2030,1261420.78,1261421.67,0.8899999998975545
WSM,tobacco_t3,Total healthy years lived by 2035,2405502.2600000002,2405506.4299999997,4.169999999459833
WSM,tobacco_t3,Economic benefit (USD) by 2030,1655437078.23,1655439095.6399999,2017.409999847412
WSM,tobacco_t3,Economic benefit (USD) by 2035,3208905209.41,3208914247.25,9037.840000152588
WSM,tobacco_t6,Total deaths averted by 2030,7733.700000000001,7733.640000000001,-0.05999999999949068
WSM,tobacco_t6,Total deaths averted by 2035,14838.060000000003,14837.719999999998,-0.3400000000056025
WSM,tobacco_t6,Cases averted by 2030,56100.99,56081.54000000001,-19.449999999989814
WSM,tobacco_t6,Cases averted by 2035,118080.58,118000.74,-79.83999999999651
WSM,tobacco_t6,Total healthy years lived by 2030,1261420.78,1261421.8699999999,1.0899999998509884
WSM,tobacco_t6,Total healthy years lived by 2035,2405502.2600000002,2405507.39,5.129999999888241
WSM,tobacco_t6,Economic benefit (USD) by 2030,1655437078.23,1655439569.28,2491.0499999523163
WSM,tobacco_t6,Economic benefit (USD) by 2035,3208905209.41,3208916370.6499996,11161.239999771118
WSM,tobacco_t4,Total deaths averted by 2030,7733.700000000001,7733.549999999999,-0.1500000000014552
WSM,tobacco_t4,Total deaths averted by 2035,14838.060000000003,14837.339999999998,-0.7200000000048021
WSM,tobacco_t4,Cases averted by 2030,56100.99,56064.020000000004,-36.96999999999389
WSM,tobacco_t4,Cases averted by 2035,118080.58,117928.71,-151.86999999999534
WSM,tobacco_t4,Total healthy years lived by 2030,1261420.78,1261422.88,2.0999999998603016
WSM,tobacco_t4,Total healthy years lived by 2035,2405502.2600000002,2405512.03,9.769999999552965
WSM,tobacco_t4,Economic benefit (USD) by 2030,1655437078.23,1655441817.1499999,4738.919999837875
WSM,tobacco_t4,Economic benefit (USD) by 2035,3208905209.41,3208926456.1600003,21246.750000476837
WSM,tobacco_t5,Total deaths averted by 2030,7733.700000000001,7733.580000000001,-0.11999999999989086
WSM,tobacco_t5,Total deaths averted by 2035,14838.060000000003,14837.460000000003,-0.6000000000003638
WSM,tobacco_t5,Cases averted by 2030,56100.99,56069.329999999994,-31.660000000003492
WSM,tobacco_t5,Cases averted by 2035,118080.58,117950.60000000002,-129.97999999998137
WSM,tobacco_t5,Total healthy years lived by 2030,1261420.78,1261422.5799999998,1.7999999998137355
WSM,tobacco_t5,Total healthy years lived by 2035,2405502.2600000002,2405510.63,8.369999999646097
WSM,tobacco_t5,Economic benefit (USD) by 2030,1655437078.23,1655441133.36,4055.1299998760223
WSM,tobacco_t5,Economic benefit (USD) by 2035,3208905209.41,3208923386.76,18177.35000038147
STP,tobacco_t1,Total deaths averted by 2030,8599.09,8599.06,-0.030000000000654836
STP,tobacco_t1,Total deaths averted by 2035,16524.8,16524.68,-0.11999999999898137
STP,tobacco_t1,Cases averted by 2030,73839.65,73829.67,-9.979999999995925
STP,tobacco_t1,Cases averted by 2035,153935.94999999998,153906.76,-29.189999999973224
STP,tobacco_t1,Total healthy years lived by 2030,1301652.5899999999,1301653.47,0.8800000001210719
STP,tobacco_t1,Total healthy years lived by 2035,2490574.15,2490576.93,2.7800000002607703
STP,tobacco_t1,Economic benefit (USD) by 2030,611048224.8800001,611048932.52,707.6399998664856
STP,tobacco_t1,Economic benefit (USD) by 2035,1191871660.68,1191873906.17,2245.4900000095367
STP,asthma_cr1,Total deaths averted by 2030,8599.09,8599.09,0.0
STP,asthma_cr1,Total deaths averted by 2035,16524.8,16524.8,0.0
STP,asthma_cr1,Cases averted by 2030,73839.65,73839.65000000001,1.4551915228366852e-11
STP,asthma_cr1,Cases averted by 2035,153935.94999999998,153935.95,2.9103830456733704e-11
STP,asthma_cr1,Total healthy years lived by 2030,1301652.5899999999,1302063.18,410.5900000000838
STP,asthma_cr1,Total healthy years lived by 2035,2490574.15,2491611.67,1037.5200000000186
STP,asthma_cr1,Economic benefit (USD) by 2030,611048224.8800001,611228703.22,180478.33999991417
STP,asthma_cr1,Economic benefit (USD) by 2035,1191871660.68,1192343025.3300002,471364.65000009537
STP,tobacco_t2,Total deaths averted by 2030,8599.09,8599.08,-0.010000000000218279
STP,tobacco_t2,Total deaths averted by 2035,16524.8,16524.69,-0.11000000000058208
STP,tobacco_t2,Cases averted by 2030,73839.65,73832.4,-7.25
STP,tobacco_t2,Cases averted by 2035,153935.94999999998,153906.3,-29.64999999999418
STP,tobacco_t2,Total healthy years lived by 2030,1301652.5899999999,1301653.21,0.6200000001117587
STP,tobacco_t2,Total healthy years lived by 2035,2490574.15,2490576.89,2.7400000002235174
STP,tobacco_t2,Economic benefit (USD) by 2030,611048224.8800001,611048724.6800001,499.7999999523163
STP,tobacco_t2,Economic benefit (USD) by 2035,1191871660.68,1191873879.18,2218.5
STP,tobacco_t3,Total deaths averted by 2030,8599.09,8599.08,-0.010000000000218279
STP,tobacco_t3,Total deaths averted by 2035,16524.8,16524.730000000003,-0.06999999999607098
STP,tobacco_t3,Cases averted by 2030,73839.65,73835.29,-4.360000000000582
STP,tobacco_t3,Cases averted by 2035,153935.94999999998,153918.16999999998,-17.779999999998836
STP,tobacco_t3,Total healthy years lived by 2030,1301652.5899999999,1301652.9500000002,0.3600000003352761
STP,tobacco_t3,Total healthy years lived by 2035,2490574.15,2490575.79,1.6400000001303852
STP,tobacco_t3,Economic benefit (USD) by 2030,611048224.8800001,611048524.53,299.64999985694885
STP,tobacco_t3,Economic benefit (USD) by 2035,1191871660.68,1191872990.6000001,1329.920000076294
STP,tobacco_t6,Total deaths averted by 2030,8599.09,8599.07,-0.020000000000436557
STP,tobacco_t6,Total deaths averted by 2035,16524.8,16524.699999999997,-0.10000000000218279
STP,tobacco_t6,Cases averted by 2030,73839.65,73834.29,-5.360000000000582
STP,tobacco_t6,Cases averted by 2035,153935.94999999998,153914.03,-21.919999999983702
STP,tobacco_t6,Total healthy years lived by 2030,1301652.5899999999,1301653.05,0.46000000019557774
STP,tobacco_t6,Total healthy years lived by 2035,2490574.15,2490576.19,2.040000000037253
STP,tobacco_t6,Economic benefit (USD) by 2030,611048224.8800001,611048594.55,369.66999983787537
STP,tobacco_t6,Economic benefit (USD) by 2035,1191871660.68,1191873301.43,1640.75
STP,tobacco_t4,Total deaths averted by 2030,8599.09,8599.06,-0.030000000000654836
STP,tobacco_t4,Total deaths averted by 2035,16524.8,16524.63,-0.16999999999825377
STP,tobacco_t4,Cases averted by 2030,73839.65,73829.48,-10.169999999998254
STP,tobacco_t4,Cases averted by 2035,153935.94999999998,153894.41,-41.539999999979045
STP,tobacco_t4,Total healthy years lived by 2030,1301652.5899999999,1301653.4600000002,0.8700000003445894
STP,tobacco_t4,Total healthy years lived by 2035,2490574.15,2490578.0000000005,3.8500000005587935
STP,tobacco_t4,Economic benefit (USD) by 2030,611048224.8800001,611048925.14,700.259999871254
STP,tobacco_t4,Economic benefit (USD) by 2035,1191871660.68,1191874769.3300002,3108.6500000953674
STP,tobacco_t5,Total deaths averted by 2030,8599.09,8599.07,-0.020000000000436557
STP,tobacco_t5,Total deaths averted by 2035,16524.8,16524.65,-0.1499999999978172
STP,tobacco_t5,Cases averted by 2030,73839.65,73830.95000000001,-8.699999999982538
STP,tobacco_t5,Cases averted by 2035,153935.94999999998,153900.37,-35.579999999987194
STP,tobacco_t5,Total healthy years lived by 2030,1301652.5899999999,1301653.3399999999,0.75
STP,tobacco_t5,Total healthy years lived by 2035,2490574.15,2490577.4499999997,3.2999999998137355
STP,tobacco_t5,Economic benefit (USD) by 2030,611048224.8800001,611048824.88,599.9999998807907
STP,tobacco_t5,Economic benefit (USD) by 2035,1191871660.68,1191874324.06,2663.3799998760223
SAU,tobacco_t1,Total deaths averted by 2030,715375.85,715370.67,-5.179999999934807
SAU,tobacco_t1,Total deaths averted by 2035,1458248.8399999999,1458228.3299999998,-20.510000000009313
SAU,tobacco_t1,Cases averted by 2030,7386895.960000001,7383774.8100000005,-3121.1500000003725
SAU,tobacco_t1,Cases averted by 2035,15202272.850000003,15193207.670000004,-9065.179999999702
SAU,tobacco_t1,Total healthy years lived by 2030,201769535.55,201769742.81,207.25999999046326
SAU,tobacco_t1,Total healthy years lived by 2035,374682609.4,374683241.68000007,632.2800000905991
SAU,tobacco_t1,Economic benefit (USD) by 2030,3180061528059.06,3180067020892.91,5492833.850097656
SAU,tobacco_t1,Economic benefit (USD) by 2035,5865742508758.08,5865758922472.829,16413714.749023438
SAU,asthma_cr1,Total deaths averted by 2030,715375.85,715375.85,0.0
SAU,asthma_cr1,Total deaths averted by 2035,1458248.8399999999,1458248.84,2.3283064365386963e-10
SAU,asthma_cr1,Cases averted by 2030,7386895.960000001,7386895.960000001,0.0
SAU,asthma_cr1,Cases averted by 2035,15202272.850000003,15202272.850000001,-1.862645149230957e-09
SAU,asthma_cr1,Total healthy years lived by 2030,201769535.55,201801283.1,31747.54999998212
SAU,asthma_cr1,Total healthy years lived by 2035,374682609.4,374761480.88,78871.48000001907
SAU,asthma_cr1,Economic benefit (USD) by 2030,3180061528059.06,3180403225953.3403,341697894.28027344
SAU,asthma_cr1,Economic benefit (USD) by 2035,5865742508758.08,5866598131585.4,855622827.3203125
SAU,tobacco_t2,Total deaths averted by 2030,715375.85,715372.8599999999,-2.990000000107102
SAU,tobacco_t2,Total deaths averted by 2035,1458248.8399999999,1458230.2400000002,-18.59999999962747
SAU,tobacco_t2,Cases averted by 2030,7386895.960000001,7384827.42,-2068.5400000009686
SAU,tobacco_t2,Cases averted by 2035,15202272.850000003,15193880.76,-8392.090000003576
SAU,tobacco_t2,Total healthy years lived by 2030,201769535.55,201769670.9,135.34999999403954
SAU,tobacco_t2,Total healthy years lived by 2035,374682609.4,374683185.31,575.910000026226
SAU,tobacco_t2,Economic benefit (USD) by 2030,3180061528059.06,3180065081128.75,3553069.6899414062
SAU,tobacco_t2,Economic benefit (USD) by 2035,5865742508758.08,5865757352422.72,14843664.639648438
SAU,tobacco_t3,Total deaths averted by 2030,715375.85,715374.06,-1.7899999999208376
SAU,tobacco_t3,Total deaths averted by 2035,1458248.8399999999,1458237.6999999997,-11.140000000130385
SAU,tobacco_t3,Cases averted by 2030,7386895.960000001,7385657.720000001,-1238.2400000002235
SAU,tobacco_t3,Cases averted by 2035,15202272.850000003,15197250.55,-5022.300000002608
SAU,tobacco_t3,Total healthy years lived by 2030,201769535.55,201769616.57,81.01999998092651
SAU,tobacco_t3,Total healthy years lived by 2035,374682609.4,374682954.05999994,344.6599999666214
SAU,tobacco_t3,Economic benefit (USD) by 2030,3180061528059.06,3180063654484.36,2126425.2998046875
SAU,tobacco_t3,Economic benefit (USD) by 2035,5865742508758.08,5865751389764.1,8881006.01953125
SAU,tobacco_t6,Total deaths averted by 2030,715375.85,715373.65,-2.199999999953434
SAU,tobacco_t6,Total deaths averted by 2035,1458248.8399999999,1458235.12,-13.71999999973923
SAU,tobacco_t6,Cases averted by 2030,7386895.960000001,7385367.55,-1528.4100000010803
SAU,tobacco_t6,Cases averted by 2035,15202272.850000003,15196073.089999996,-6199.760000007227
SAU,tobacco_t6,Total healthy years lived by 2030,201769535.55,201769635.55999997,100.00999996066093
SAU,tobacco_t6,Total healthy years lived by 2035,374682609.4,374683034.86,425.460000038147
SAU,tobacco_t6,Economic benefit (USD) by 2030,3180061528059.06,3180064152983.85,2624924.7900390625
SAU,tobacco_t6,Economic benefit (USD) by 2035,5865742508758.08,5865753472851.141,10964093.060546875
SAU,tobacco_t4,Total deaths averted by 2030,715375.85,715371.67,-4.179999999934807
SAU,tobacco_t4,Total deaths averted by 2035,1458248.8399999999,1458222.7500000002,-26.089999999618158
SAU,tobacco_t4,Cases averted by 2030,7386895.960000001,7383993.26,-2902.7000000011176
SAU,tobacco_t4,Cases averted by 2035,15202272.850000003,15190493.53,-11779.320000004023
SAU,tobacco_t4,Total healthy years lived by 2030,201769535.55,201769725.45999998,189.9099999666214
SAU,tobacco_t4,Total healthy years lived by 2035,374682609.4,374683417.72,808.3200000524521
SAU,tobacco_t4,Economic benefit (USD) by 2030,3180061528059.06,3180066515071.2603,4987012.2001953125
SAU,tobacco_t4,Economic benefit (USD) by 2035,5865742508758.08,5865763349049.329,20840291.249023438
SAU,tobacco_t5,Total deaths averted by 2030,715375.85,715372.27,-3.5799999999580905
SAU,tobacco_t5,Total deaths averted by 2035,1458248.8399999999,1458226.5100000005,-22.329999999376014
SAU,tobacco_t5,Cases averted by 2030,7386895.960000001,7384410.829999999,-2485.130000001751
SAU,tobacco_t5,Cases averted by 2035,15202272.850000003,15192189.340000002,-10083.51000000164
SAU,tobacco_t5,Total healthy years lived by 2030,201769535.55,201769698.15,162.59999999403954
SAU,tobacco_t5,Total healthy years lived by 2035,374682609.4,374683301.35999995,691.9599999785423
SAU,tobacco_t5,Economic benefit (USD) by 2030,3180061528059.06,3180065797183.6104,4269124.550292969
SAU,tobacco_t5,Economic benefit (USD) by 2035,5865742508758.08,5865760346469.57,17837711.490234375
SEN,tobacco_t1,Total deaths averted by 2030,517582.77999999997,517580.87000000005,-1.909999999916181
SEN,tobacco_t1,Total deaths averted by 2035,983487.9,983480.98,-6.9200000000419095
SEN,tobacco_t1,Cases averted by 2030,3659422.2600000007,3658912.7800000003,-509.48000000044703
SEN,tobacco_t1,Cases averted by 2035,7945477.600000001,7943950.5200000005,-1527.0800000000745
SEN,tobacco_t1,Total healthy years lived by 2030,103219217.78,103219263.57,45.78999999165535
SEN,tobacco_t1,Total healthy years lived by 2035,201008817.2,201008965.27,148.07000002264977
SEN,tobacco_t1,Economic benefit (USD) by 2030,57217054003.22,57217103813.79,49810.569999694824
SEN,tobacco_t1,Economic benefit (USD) by 2035,114022186063.76001,114022350926.88998,164863.12997436523
SEN,asthma_cr1,Total deaths averted by 2030,517582.77999999997,517582.77999999997,0.0
SEN,asthma_cr1,Total deaths averted by 2035,983487.9,983487.8999999999,-1.1641532182693481e-10
SEN,asthma_cr1,Cases averted by 2030,3659422.2600000007,3659422.2600000002,-4.656612873077393e-10
SEN,asthma_cr1,Cases averted by 2035,7945477.600000001,7945477.600000001,0.0
SEN,asthma_cr1,Total healthy years lived by 2030,103219217.78,103240217.28,20999.5
SEN,asthma_cr1,Total healthy years lived by 2035,201008817.2,201063770.60999998,54953.409999996424
SEN,asthma_cr1,Economic benefit (USD) by 2030,57217054003.22,57224742302.799995,7688299.579994202
SEN,asthma_cr1,Economic benefit (USD) by 2035,114022186063.76001,114043302380.42,21116316.659988403
SEN,tobacco_t2,Total deaths averted by 2030,517582.77999999997,517581.5999999999,-1.1800000000512227
SEN,tobacco_t2,Total deaths averted by 2035,983487.9,983481.1200000001,-6.779999999911524
SEN,tobacco_t2,Cases averted by 2030,3659422.2600000007,3659050.2800000003,-371.98000000044703
